"","com","lib_com","dep","reg","business_crea_rate","nb_crimes","nb_households","pop","income","com_type","party","tax_rate","motorway","iqr_income","nb_businesses"
"887","95476","Osny","95",11,0.129607602953911,46,6257.56141677935,17510,4,"B","Right",0.233799993991852,1,18314,841
"888","95487","Persan","95",11,0.156862750649452,53,4947.82388744894,12670,2,"C","Right",0.237299993634224,1,13450,459
"889","95500","Pontoise","95",11,0.146217718720436,157,14305.9714998655,31664,2,"B","Right",0.233799993991852,1,17844,2168
"890","95539","Saint-Brice-sous-Forêt","95",11,0.160151317715645,64,5782.39306406824,15029,4,"B","Right",0.249500006437302,1,17328,793
"891","95555","Saint-Gratien","95",11,0.150735288858414,78,9361.0192184549,21030,3,"B","Right",0.249500006437302,1,19522,1088
"892","95563","Saint-Leu-la-Forêt","95",11,0.102040819823742,54,6655.46553700399,15608,5,"B","Right",0.23989999294281,1,19836,1078
"893","95572","Saint-Ouen-l'Aumône","95",11,0.105291575193405,84,9877.50383101415,24719,2,"B","Left",0.233799993991852,1,16072,1852
"894","95582","Sannois","95",11,0.205519244074821,83,11113.5944821568,27589,4,"B","Right",0.309599995613098,1,19664,1377
"895","95585","Sarcelles","95",11,0.154310122132301,164,20163.9375742125,58024,2,"B","Left",0.2466000020504,1,12276,3979
"896","95598","Soisy-sous-Montmorency","95",11,0.141201257705688,57,7909.54009750942,18314,4,"B","Right",0.249500006437302,1,20786,949
"897","95607","Taverny","95",11,0.146768063306808,96,11127.5521582154,26351,4,"B","Right",0.25789999961853,1,17022,1315
"898","95637","Vauréal","95",11,0.219672128558159,61,6058.65051749273,16481,4,"B","Left",0.233799993991852,1,17306,610
"899","95680","Villiers-le-Bel","95",11,0.205882355570793,148,10302.969219586,27880,2,"B","Left",0.2466000020504,1,12342,1122
